CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,PitchSatisfactionScore,NumberOfChildrenVisiting,MonthlyIncome,Weather,review_text
202190,1,30,Self Enquiry,1,28,Female,2,3,Basic,3,5,1,0,17132,thu,"Christos and Radka are kind and welcoming and I am very grateful to have had the privilege to stay at their place. Their house, which looks beautiful from the pictures, is a gem. Everything is perfect, everything. There is a strong chance that you will miss waking up there after your stay. I know we will."
202191,0,50,Self Enquiry,1,30,Male,3,3,Super Deluxe,3,4,4,2,28973,fog,Great People and place!
202192,0,38,Company Invited,1,16,Male,3,3,Basic,3,1,5,0,17684,rain,"Christos and Radka are so kind. Their place is huge and beautiful, with everything you could need for your stay, and very well kept for a genuine artifact of history. We hope to see them again soon :)"
202193,0,46,Self Enquiry,1,13,Male,3,3,Standard,3,7,1,1,25845,rain,"A beautiful home with all amenities including an office to work which was a real bonus. The apartment is very spacious and relaxing with an old school antique charm. Close to both Victoria and Attiki Metro stations and close to lots of small bars and eateries. A gritty but safe neighbour-hood which is an experience for out-of-towners. Nothing negative to report at all. Fully enjoyed the stay. Christos is a great, very friendly host and gives you quite a bit of local guidance for local attractions, shopping and history."
202194,0,24,,1,,Female,2,4,Deluxe,3,2,3,0,,sun,"We spent 2 days in Christos and Radka amazing flat: we passing by these bourgeoises old houses before and the dream came true since now. Our hosts gave good tips and if you want to stay in a 5 stars off Athen's touristic's spots, this is the place. Our communication was easy and the flat was perfectly clean (very good bedding). I recomande this place 10mn from Acropolis by tube. Thanks to Radka and Christos for the good time."
202195,1,,Self Enquiry,1,20,Male,2,4,Basic,4,2,5,1,,sun,Christos place is just as it appears in the pictures - well done up with a neoclassical look. Objects d'art are 
202196,0,,Company Invited,1,6,Female,3,3,Deluxe,5,2,5,0,,sun,"This place made me feel so alive; a home out of a dream filled with love. The pictures don't do it justice - just go, its the best decision one can make. I wrote my first book behind the desk of the gorgeous library room. The hospitality + communication from Christos was generous and kind. This is the only place I'll stay at every trip to Athens - a true home away from home."
202197,0,18,Company Invited,1,11,Male,3,3,Basic,3,2,1,1,16051,sun,We enjoyed a lot our three days in Athens. The apartment was very clean and spacious. We like very much the comfortable and lightful rooms. The apartment is near the metro. The host was very kind and helpful.
202198,0,54,Self Enquiry,1,23,Female,2,3,Standard,3,1,5,0,25739,fog,The best experience on airbnb so far! Highly recommended!
202199,0,35,Self Enquiry,1,31,Female,2,3,Standard,3,2,3,1,25388,rain,"We were so lucky to stay at Christos' place. It is such a beautiful house full of stories! It was well equipped. Also 5 min away from the metro (only 2 stations away from the central). It is located in a cosmopolite neighborhood so it was interesting to see the outside circle of the touristic part of the city. 
We haven't met Christos but his friend Nasos was so helpful and it was so easy to communicate with him. I highly recommend staying at this beautiful house!"
202200,0,30,Self Enquiry,1,14,Female,3,1,Standard,5,1,1,2,26416,rain,"The apartment was exactly as shown in the pictures, very spacious and comfortable. The kitchen was big and well equipped and there were plenty of supermarkets nearby. We did not meet Christos personally but Nasos who took care of us was very friendly and helpful, replied to all our messages within minutes and provided us with plenty of recommendations for Athens and our neighborhood. They are obviously very professional and made us feel instantly at home. We really enjoyed our stay and highly recommend the apartment!"
202201,1,20,Self Enquiry,1,17,Female,3,4,Basic,5,2,3,2,17600,rain,"Christo's house is 30 minutes walking from the city center and 10 minutes near the metro station. The check in and check out happened at the agreed time with Christo's Co host, who was really kind and helpful with everything we needed. The house was really impressive and convenient as well.  The kitchen was fully equipped if we wanted to cook and we could use the air condition while out was hot. We really loved his large library and music discs´variety. We felt like at home. If in Athens again, we would definitely repeat! Highly recommended."
202202,1,30,Company Invited,1,11,Female,2,3,Basic,4,1,3,0,17422,rain,Very authentic and cozy place with all necessary for the comfort stay(even a vinyl sound system!)
202203,0,26,Self Enquiry,1,8,Male,2,1,Deluxe,3,2,3,1,20472,rain,"Wonderful, comfortable, nicely decorated place. The host was friendly, helpful, and easy to communicate with. Conveniently located--near a metro station, grocery store, small restaurants. Unforgettable."
202204,0,22,Self Enquiry,1,14,Male,3,5,Basic,5,2,1,1,17451,rain,"Spacious beautiful flat, it is like a museum - you want to stay and look around instead of going in the city center :)
You will find everything you need: kitchen is fully equipped, there are a lot of other things like chess and books and even a record player.
It is quite near the city center.
We really liked this flat, Christos and his wife. It was great to stay at their place!"
202205,0,48,Self Enquiry,1,,Male,3,4,Deluxe,3,3,1,2,,rain,"As soon as we got there, Nasos was there to offer a warm welcoming. He showed us every amenity of the appartment and was quick to respond every question we had about the location. The appartment is centrally located, 5 minutes walking from Victoria Subway station.MONASTIRAKI is only two stations away, so you can litterally make It from the appartment to city center in 15 minutes!
The appartment is outstanding from every different aspects you can ask for. Well decored, large rooms, full equip kitchen, laundry machine, wifi internet. We litterally felt in love with that place. It feels so great to be there that at one point, you will ask yourself if you really want to go out that night
And what about our hosts, Christos and Radka. They were lovely, helpful and every kind. We left for two days to visit the Greeks Islands. They even send us a message to make sure everything was fine because they didn't heard from us for those two days. How could you be more caring them that for your guests. My friend had a sore throat, Radka knocked at the door one evening to ask if he would need some syrup! Honestly, they were simply amazing. We Shared a glass of wine with them on our last night. They are very open minded educated and interesting people. Overall, an excellent  stay at this beautiful Athens appartment! If you are planning a trip to this beautiful city, you don't want to stay anywhere else! Thank you for everything! You made of our stay some memories that Will forever stick in our minds!"
202206,0,48,Self Enquiry,1,10,Male,3,4,Standard,3,1,5,0,25999,rain,"Christos and Radka were very kind and hospitable. My family and I had a wonderful time in their lovely Athenian home. The furniture, library, and style of their house provided a great story around life in old and modern Athens, Greece. It was truly an enjoyable experience. Although my family rented a car, the location of their house is also ideal in terms of closeness to public transportation and parking. If given the opportunity, we would stay in this home again! Thank you!"
202207,0,41,Self Enquiry,1,13,Female,2,,Deluxe,3,7,3,1,20003,rain,"The house is special. Old times comfort and patina, with modern amenities that are discreet, it is obvious Christos went to great length to preserve its beauty. The heat works well and quickly, the shower has great pressure, the bed is comfortable with the special Coco-Mat mattress. The location is convenient for everything. The metro line closest is the one that goes toPLAKA and farther down to Piraeus and the port, where we took the ferry to the islands. Plenty of stores and restaurants in walking distance on the bigger boulevards. Walking distance to the Archeology Museum. The buses go directly to Syntagma Square, where X95 bus goes to the airport, or farther to Acropole station. The entire area is close to universities, so streets are crowded with young people. 
 It did rain one morning, but staying in a real home when outside is grey and wet was much better than spending a rainy day in a hotel room. All in all, we enjoyed our stay a lot. It was a very successful vacation. Thank you Christos and Radka, and of course, Bella."
202208,0,39,Self Enquiry,1,6,Female,3,4,Super Deluxe,3,2,3,0,27742,rain,"In my top 3 Airbnb experiences ever.
Seriously, an apartment fit for a king & queen. Everything was a dream — high ceilings, comfortable living room, generous heating in dampness of winter, huge fluffy bed, and the kindness of our hosts... If you are lucky enough to come across availabilities for this place, just book!"
